review_id,user_id,business_id,stars,date,text,useful,funny,cool,type
PNFkch6uS4x2Y78sHSK5sQ,_OjMTsRnN8-JlqyRnjQM3w,2hkQ5S6L_D7yX3pWtPw2Ww,5,2014-02-18,"I LOVE Jessica and her services! She is by far the ONLY person I've encountered that actually gives me what I want and ask for, without putting their own twist to it, ending in a disappointing result. She's so great and very easy to talk to and get a long with. She is really passionate about making people feel confident when receiving a new look from her. I've never been disappointed with her and would recommend her over even the high priced, glitzy salon experts. She's extremely patient and really is AMAZING at what she does!!! Highly recommended!!!",0,0,0,review
369i_FriT03JuWuRZew_2w,FLZDQWWr2UCwuyFbfVKs8A,2hkQ5S6L_D7yX3pWtPw2Ww,5,2015-04-11,"If you want quality work in a professional environment, look no further for beautiful lashes. I'm a fan and hooked-Jessica is personable and will create a look custom to you. She books fast so don't wait.",0,0,0,review
qXcOgRzitwybqbljRgF_VA,gscvcKJpOy8uILqYp-gdHQ,1J4JklvKtxdZEQ4wJM0j6Q,5,2014-01-30,"Allgemein
Also ich nur das Beste über dieses Restaurant sagen.
Die Pizza Ruccola war wohl die Beste die ich bis jetzt gegessen habe, und auch die Größte.
Bedienung waren an dem Abend der Chef und ein Angestellter, beide sehr nett und aufmerksam.
Ging alles sehr zügig und professionell.
Ich kann das Restaurant nur weiterempfehlen und 5***** geben.
Danke nochmal für den schönen Abend und Gruß aus Bielefeld
Bernd H.
P.S.: Herrn Grube kann ich nicht verstehen
Bedienung
Bedienung sehr aufmerksam. Trotz das das Restaurant gut besucht war haben die zwei Bedienungen es ohne Probleme geschafft
Das Essen
Pizza Ruccola, mit italienischen Schinken und gehobeltem Parmesankäse. Die Pizza war größer als der Pizzateller, super !!!
Das Ambiente
Gemütlich Italienisch, absolut OK. Der hintere Bereich war frisch renoviert und modern.
Man hat also die Wahl
Sauberkeit
Alles sauber und ordentlich, auch die Toiletten",0,0,0,review
Qlq3Rz67Z8kI35uG8aKH5w,pvShPg1B5fr4-ujEF2Lhtw,1J4JklvKtxdZEQ4wJM0j6Q,3,2014-02-17,"I dined here with a group of friends for a Valentine's dinner. 
We ordered a steak, a prosciutto with melon platter, caprese salad, and a calamari. The calamari tasted phenomenal, as did the prosciutto. The steak was covered in gravy sauce, but the steak itself was not as good in flavor nor texture.
 ""Dinner for two"", which also included a soda, bottle of water, a tiramisu and cappuccino costed 72€, plus my voluntary tip. I probably wouldn't have tipped if I knew what was about to happen. (I always tip generously at restaurants, except when the waitstaff treats us cheaply.)
We overall enjoyed our experience at the table as a group until the end when the waiter tried to charge one of the couples in our group for additional items which they did not order. It seems as if somebody else's meal had not been paid and our friends were being pressured to pay it. During the meal, we were pleased and everyone thought it was a good place for special dinners, but after the problem with the check, we all changed our minds. 
The waiter had the audacity to tell one of the ladies in our group that paying it would not make you poor. 
He's right, but we're also not stupid. What an insult. So from a 4.5 star experience, with the 1 star treatment in the end, they get a very generous 3-star. (Only a sincere apology from the owner to our group would change my rating to 4.)",5,0,0,review
dWGWPG4-dpRvoySdzUE20A,1SW2_cvk-dM1TGI2l1RIjA,1J4JklvKtxdZEQ4wJM0j6Q,5,2010-12-28,"Ich habe meinen Eltern zu Weihnachten ein Candle-Light-Dinner im ""La Romantica"" organisert bzw. geschenkt! Zuvor habe ich mit dem Chef des Hauses persönlich alle Details besprechen können - er hat sich sehr sehr viel Zeit für mich genommen, um meinen Eltern einen unvergesslichen Abend zu zweit zu bescheren! Wir haben uns für ein 5-Gänge-Menü entschieden, welches ganz auf die Wünsche meiner Eltern abgestimmt wurde und nicht auf der regulären Karte zu finden ist! Das Preis-Leistungs-Verhältnis stimmte absolut - auch hier war der Chef sehr kolant und zuvorkommend!!! Meine Eltern waren so begeistert vom tollen Service, vom romantischen Ambiente, der leibevollen Dekoration und dem tollen Essen, dass nun mein Papa auch seinen 50igsten Geburtstag in diesem Resaturant feiern möchte! Abschließend kann ich dieses Restauarant jedem nur wärmstens empfehlen und dem Chef des Hauses nochmals herzlichst für die tolle Zusammenarbeit und perfekte Organisation DANKEN....Liebe Grüße Melanie",0,0,0,review
mXqqRNvL0oNdY0JS_WAtWg,r0NDMNgZynIkEMjTqvpQNQ,1J4JklvKtxdZEQ4wJM0j6Q,5,2013-07-01,"Allgemein
Ich habe am 29.06.2013 am 2.Kochkurs im Romantica teilgenommen.6 Stunden Intensiv-Schulung der italienischen Küche.Es war echt Klasse mit Tipps und Tricks und vielen bleibenden Erinnerungen. Manches ging mir etwas zu schnell bzw. nicht tief genug.Trotzdem war es ein wirklich lohnendes Event,das man durchaus empfehlen kann.Ich bin mir auch sicher,das der Kurs sich auch weiterentwickeln wird und die Mannschaft auch weiterhin alles geben wird.
Bedienung
Der Service rund um die Veranstaltung war wirklich Klasse.Freundlich,aufmerksam und immer präsent.Top!!!
Das Essen
Das Essen war natürlich Klasse,da wir es selbst zubereitet haben:-)
Das Ambiente
Das Ambiente hat leider seine Nutzungszeit deutlich überschritten.Alles wirkt dunkel und drückend.Mit frischer moderner Einrichtung würde der Umsatz deutlich steigen.
Sauberkeit
Alles war sehr sauber und hygienisch.Es wird mit Handschuhen und Desinfektion in Küche und Service gearbeitet.",0,0,0,review
Mf42SbOXU1HpJI6-b8PKXA,lmA2djAKkBDRXcnqAeIv_A,1J4JklvKtxdZEQ4wJM0j6Q,2,2008-01-02,"Haben uns zu diesem Restaurant gegoogled und sind auf Grund der Bewertungen zu diesem Lokal gegangen. Bedienung war sehr langsam und nicht kompetent. Essen hat sehr lange gedauert, war gut angerichtet. Leider waren 2 Pizzen kalt und mussten nochmals in die Kueche. Bei einem Gericht waren die Teigtaschen zu ""a; dente"", hatte ich bisher auch noch nicht. Lasagne war geschmacklich gut aber sehr kleine Portion. In Summe war es sehr enttauschend und ich weiss nicht ob der Koch oder die ganze Mannschaft schon im Weihnachtsurlaub waren.",0,0,0,review
MZNkVIuehT39yrXpL-td6A,JNueGUEcXPh4Ati1lAVLOA,1J4JklvKtxdZEQ4wJM0j6Q,2,2014-01-13,"""Ich habe die Lokalität bisher viermal besucht und war noch nie zufrieden. Die guten Bewertungen im Internet, welche das Restaurant als bestes in Sindelfingen darstellen, sind teilweise Gefälligkeitsbewertungen, wie sich schon am Schreibstil leicht feststellen läßt. Zudem sind 25 Bewertungen von Personen, welche nur eine einzige Bewertung veröffentlich haben.
Doch der Reihe nach:
1. Besuch- Weihnachtsfeier unserer Firma- (ca. 25 Personen). Personal und Küche total überfordert. Getränke liefern funktionierte sehr schleppend und bis das letzte Essen kam, waren über 3 Stunden vergangen. Während sich ein Teil der Kollegen unten auf der Kegelbahn vergnügte, saßen andere da und warteten und warteten und warteten. Dabei war angekündigt, daß wir nach dem Essen gemeinsam die Kegelbahn nutzen wollen.
2.Besuch- abends mit 3 Personen- Gaststätte relativ leer, dadurch Bedienung in akzeptabler Zeit, allerdings das Essen nicht übermäßig üppig. Da ich meine Frau und einen Bekannten eingeladen hatte, empfahl ich eben noch einen Nachtisch zu nehmen. Jetzt zeigte sich etwas, was in anderen Bewertungen im Internet schon sehr häufig beschrieben wurde, die familiäre Atmosphäre des Restaurants. Der Kellner setzte sich zu bekannten Gästen an den Tisch. Der Rest des Lokals wurde ab dem Zeitpunkt ignoriert, was sowohl Speisen, als auch Getränke betraf. Nach einer halben Stunde wurde es selbst dem Koch zuviel und er kam in die Gaststube, um den Kellner darauf hinzuweisen, daß seit 30 Minuten unser Tiramisu auf die Abholung wartet.
3.Besuch -2 Paare- Im Sommer mal wieder ein Besuch. Restaurant relativ gut gefüllt und wir saßen auf der Terasse. Das man beim Bringen der Karte gleich die Getränkebestellung aufnehmen kann, war dem Kellner unbekannt, daher auch diesmal wieder lange Wartezeiten auf Essen und Getränke. Das Essen war nicht schlecht, aber so wenig, daß nicht einmal die beiden Frauem satt wurden. Unser Bekannter meinte dann auch zu seiner Angetrauten:""Eigentlich hätte ich gern mal bei Dir gekostet, aber als ich die paar Stücken auf Deinem Teller gesehen habe, habe ich mich das nicht mehr getraut."". Diesmal haben wir es dem Kellner auch mitgeteilt, daß niemand satt ist. Er empfahl uns noch Bruschetta oder Pizzataschen zu nehmen, was wir auch taten (natürlich auf Rechnung). Die anschließenden Ramazotti nach dem Essen waren natürlich brühwarm und der Getränkenachschub wie immer schleppend. Wir waren allerdings gut gelaunt und wollten uns dies auch nicht verderben lassen, so nutzen wir die Zeit um mal mit zu stoppen, wie lange die anderen Gäste so auf ihr Essen warten. Bei 2 jungen Burschen neben uns waren es anderthalb Stunden. Ein weiteres Paar fiel leider aus der Wertung, sie hatten zwar die Speisekarte erhalten, entschlossen sich aber nach ewiger Wartezeit auf die Bedienung zu gehen, daher mußten wir sie leider disqualifizieren. Irgendwann haben wir übrigens angefangen, unsere 8 leeren Gläser von Hefeweizen, Wein und Ramazotti am Tischrand in einer Reihe aufzustellen. Der Kellner verstand diesen ""dezenten"" Hinweis nicht. Das beim Kassieren das Weizenbier teurer war als ausgepreist, passte ins Bild.
4. Besuch-4 Kumpels- Ich wollte mit 3 Freunden und dem Zug in den Schwarzwald, also entschieden wir uns vor den 4 Stunden Zugfahrt noch eine Pizza zu essen. Es war Freitagmittag und die Gaststätte mittelprächtig gefüllt. Nachdem die Bedienung wieder auf sich warten lies, ging ein Freund zur Theke, um nachzufragen, ob wir in einer Stunde und 15 Minuten 4 Pizza haben könnten. Dies war laut Kellner nicht möglich. PS. Im Eiscafe Firenze am ""Berliner Platz"", wo wir anschließend hingingen, war dies trotz mittlerweile kürzerer Zeit kein Problem. Fazit: Obwohl es nur 100 Meter zu fuß sind, nie wieder ""La romantica""!!!!""",0,0,0,review
6m-pz1nvf_LRhNPF0hO6QQ,LHPQOJZoNa8HOzqgzILlXQ,1J4JklvKtxdZEQ4wJM0j6Q,4,2011-09-12,"Das Team vom La Romantica servierte uns unser Hochzeitsmenü am Rande der Schwäbischen Alb. Im Vorfeld fanden gute und leckere Beratungstreffen im Restaurant selbst statt.
Die Hochzeit selbst war wunderschön, wozu all das gute und mit viel Liebe und Kreativität hergerichtete Essen wesentlich beigetragen hat. Alle Gäste (auch die Vegetarier und Laktoseintoleranten) waren überglücklich; das Essen wurde über die Maßen gelobt und viele bedauerten, dass sie nicht soviel zu essen schafften, wie sie es gern getan hätten.
Die gesamte Vorbereitungszeit und auch an der Hochzeit selbst war das Team im vollen Einsatz, bei allen Fragen und Problemen sehr hilfsbereit und flexibel. Die gesamte Abwicklung verlief problemlos. Der Veranstaltungsort war zudem mit der Sauberkeit zufrieden, mit der die Räume und die Küche vom La Romantica-Team hinterlassen wurden.",0,0,0,review
IWMv0svUw66OUKT20taNHA,PyWG8CyHlMY_8zlanXafuQ,1J4JklvKtxdZEQ4wJM0j6Q,5,2011-11-12,Besuchte das Restaurant auf einer Empfehlung meiner besten Freundin die ihren Geburtstag dort feierte ich leider auf Geschäftsreise war und nicht dabei sein konnte Empfohlen bekommen - da ich aber aus Heidelberg komme und sehr viel Geschäftlich in Sindelfingen tätig bin dazu auch natürlich zum abschluss vieler geschätfe auch ein gutes Essen gehört -ein wohlfühlambiente und schmackhaftes frisches Essen guter Wein voraussetzung ist ! Muß ich erst meiner Freundin einen lieben Dank für die Empfehlung aussprechen Melisa Danke hast natürlich wie immer recht war super dicken bussi für dich liebes das nächste Essen wird nur Du und ich wird hier stattfinden in La Romantica .Wer weis wenn die Lady endlich  mal ja sagen würde wird die Hochzeit in La Romantica stattfinden das mal Definitiv vorab .       Essen war bombastig Geschäftsabschluss sehr erfolgreich - Bedienung sehr sehr nett alles in einem ganzen das ist es es passt alles. Geschmack war sehr positiv überrascht komme gerne wieder zu jedem Anlass kann mann es empfehlen mit gutem gewissen... komme wieder sehr gerne und recht herzlichen dank ....Marco-Heidelberg,0,0,0,review
zyiMOTj20nWrtjdUC-3ieg,ePmJelpBgGEUOqh9R9N8YQ,1J4JklvKtxdZEQ4wJM0j6Q,3,2013-07-19,"Allgemein
In einen Wohngebiet im Sindelfinger Westen liegt der bekannte Italiener ""La Romantica"". Die Ambiente ist südländisch und man kommt sich vor auf der terasse vor, als wäre man in den Ferien am Gardasee.
Bedienung
Wir waren die ersten Gäste an diesen Abend, aber der Kellner war höflich und kompetent. Es gab keine Empfehlungen aber die Speisen und die Getränke kamen nach kurzer Wartezeit. 
Das Essen
Da es keine Empfehlungen vom Haus gab, haben wir die sehr umfangreiche Standardkarte eines Italiener vorgenommen. Es wurde geessen: 1x Meeresfrüchtesalat,  1 Spaghetti Carbonara, 1x Saltimbocca Romana, 1x Scaloppine pizzaliola, Dazu Mineralwasser, Pinot Grigio und Chianti.
Das Essen war außer dem Meeresfrüchtesalat lecker aber nicht sehr viel.
Das Ambiente
Die Ambiente ist in dieJahre gekommenund bräuchte eine Renovierung.
Sauberkeit
Sauberkeit ist I. O. Die Toiletten wurden nicht besucht.",0,0,0,review
MWsW54qaBy7NytMrI75cXA,kA_5--k-dXwaQeDW0KNKjg,1J4JklvKtxdZEQ4wJM0j6Q,1,2014-03-24,"Allgemein
Wir waren am vergangenen Samstag zum Abendessen da. Wir haben dieses Lokal aufgrund von Bewertungen ausgesucht. Wir waren das erste und das letzte Mal dort. Siehe unten!
Bedienung
Wir hatten telefonisch einen Tisch für 2 bestellt. Vom Kellner wurden wir an einen Tisch platziert, der direkt neben dem Besteckschrank war. Aus diesem wurde während unseres Aufenthaltes permanent Besteck auf Teller geknallt und in gebückter Haltung an unserem Tisch vorbeigeschlichen.
Der Tisch wurde nicht vom Bestellkellner abgeräumt, sondern wortlos von einem Mann in Straßenkleidung, also mit Trenchcoat.
Das Essen
Zur Vorspeise hatten wir Carpaccio bestellt. Auf unsere Frage, ob dies mit Rucola sei, wurde selbstverständlich geantwortet. Auf meine Bitte, den Rucola wegzulassen, da ich diesen nicht mag, wurde mir geantwortet, das geht nicht,  dann machen wir es eben mit Eisbergsalat. Auf die Bitte meines Mannes, das ganze ohne Salat zu servieren ist der Kellner wortlos davongegangen. Bekommen haben wir dann ein Carpaccio, das über und über  mit rohen Champigons belegt war. Als unsere Vorspeisenteller abgeräumt wurden, wurden wir gefragt, wie es war. Meine Antwort, daß zu viele Champignons drauf waren, wurde mit einem Lächeln und Gemurmel quittiert. Ich hatte den Eindruck, daß ich nicht verstanden wurde.
Zur Hauptspeise hatte mein Mann Ravioli mit Kalbfleischfüllung mit frischen Karotten und Erbsen auf Tomatensosse. Das ganze kam sehr angetrocknet, die Karotten waren von der Form her Dose oder Glas.
Ich hatte Tagliatelle mit grünem Spargel auf einer leichten Gamba-Sahne-Sauce. Die Nudeln waren einwandfrei bissfest, die leichte Sahne-Sauce entpuppte sich als stopfende und viel zu schwere Sahne-Sauce.
Das Ambiente
Tische waren eingedeckt, Sie wurden von einer jungen Dame mit weißen Stoffhandschuhen eingedeckt; für mich in diesem Lokal völlig fehl am Platze.
Sauberkeit
Im großen und ganzen sauber, Toiletten wurden nicht benutzt.",0,0,0,review
46mLOwrt2ir1SENRtuR3Xw,rC9CSEHFh8YLaHrEVfLISw,1J4JklvKtxdZEQ4wJM0j6Q,4,2014-05-19,"My waiter was great!  The food was outstanding and they have Bitburger on tap. From the salad to the entree, this place has it together. I was visiting Patch and this place was recommended by a lady at the Marriott. On both nights I went the waiter, one was hot, gave me great service and no issues with my bill. They use the correct amount of arugula in their dishes, which is hard to do. Super! I'll be back when I come to Sindelfingen.",0,0,0,review
rsU9keYPyA6CMFL0mHqG7g,H1GRc-yXf43AVGy46J8Izw,1J4JklvKtxdZEQ4wJM0j6Q,4,2013-07-19,"Allgemein
Lage -  als Orientierungspunkt, das Restaurant befindet sich direkt am Wasserturm von Sindelfingen, direkt an einer relativ wenig befahrenen Durchgangstrasse . 
In der Nähe (ca. 10 Gehminuten) befindet sich eine S-Bahn Haltestelle;
Parkplatz - Mit etwas Glück in der Nähe vorhanden.
Publikum - Gemischtes Publikum,
Sehr gute Italienische Küche !
Das Lokal ist zu empfehlen !
Bedienung
Man wurde sehr freundlich und familiär begrüsst, wenn man aussen sítzen möchte, ist es ratsam vorher einen Tisch zu reservieren.
Der Kellner ging absolut auf unserer Wünsche ein. Wie z.B. eine Vorspeise, zwei Hauptgerichte zusammen, es gab automatisch 2 Teller, alles kein Problem !!!
Das Essen
Da wir das erste Mal dort hinkamen und der äussere Eindruck eher schlicht ist, umso mehr waren wir von der Qualität des Essens sehr positiv überrascht.
Wir hatten gemischte Antipasti, die lecker war. Der gemischte Salat mit hauseigenem Dressing war ebenfalls lecker. Die Krönung war, in der Kühlteke vorher zu besichtigen, das frische Lachsfilet. Garpunkt, Röststoffanteil und die Marinade - Alles Perfekt !!!! Nicht zu vergessen das Gemüse das ebenfalls sehr lecker zubereitet wurde.
Weinempfehlung: Als Erstes habe ich einen besseren Frascati getrunken. Der aber meinen Geschmack nicht entsprach. Auch hier kein Problem, der Kellner brachte eine Flasche weissen Ciro aus Sizilien öffnete ihn, obwohl wir nur 2 Gläser bestellt haben. Der Wein war überraschend frisch und nicht ölig also nicht zu schwer. Auch hier ein Volltreffer !
Es gibt auch eine eigene Pastaherstellung wo man zuschauen und natürlich bestellen kann.
Das Ambiente
Innen, einfach aber gemütlich. Aussen, sitzt man direkt an der Strasse wo ein wenig Verkehr herrscht.
Im Untergeschoss befindet sich eine Kegelbahn.
Sauberkeit
Das Lokal aussen wie innen und auch die Toiletten vermittelten einen gepflegten Zustand.",0,0,0,review
AlV1ULM7OkoIlKy-d8K7Xw,BQ3FMt1iCWRqN7rah4JMUQ,1J4JklvKtxdZEQ4wJM0j6Q,5,2011-10-03,"Hallo zusammen,
 
ich hatte bereits im Dezember 2010 eine super Kritik abgegeben und melde mich nun nochmal zurück: Mein Papa hat hier seinen 50. Geburtstag gefeiert, weil es ihm bzw. uns bereits 12/10 super gefallen hatte.
 
Der 50. Geburtstag meines Vaters war im La Romantica wirklich was ganz besonderes und im Großen und Ganzen ein gelungenes Fest - dank dem Team von La Romantica... Ein ganz großes Lob möchten wir dem Chef(Koch) und seinen anderen Köchen aussprechen! Das Essen schmeckte allen 14 Gästen hervorragend (und das will was heißen, wenn man es allen 14 recht machen möchte)!!!
 
Es gibt kaum ein Restaurant in der Nähe, wo Chef und Personal so auf die Wünsche seiner Gäste eingeht wie hier in Sindelfingen... Meine bzw. unsere Meinung bleibt bestehen - super Essen, super Ambiente, tolle Vorbereitung zu entsprechenden Anlässen, 100% Verlass auf die Organisation... DAUMEN HOCH... es war für alle ein gelungener 50. Geburtstag und wir kommen wieder und empfehlen dieses Restaurant von Herzen weiter...
 
Ganz liebe Grüße an das La Romantica Team - WEITER SO...
 
Melanie Dicomy",0,0,0,review
TxoleAvXxrJZEeLBZXS9hg,YTvlj6fMOl92gIwcK7_x3g,1J4JklvKtxdZEQ4wJM0j6Q,4,2013-01-29,"Bin den Tipps im RK gefolgt und wurde nicht enttäuscht! Zwar ist das Ambieten etwas old fashioned, die Gäste scheinen z. T. Aus den umliegenden Hotels, z. t. Aber auch Stammgäste zu sein. Die Pizzen, die an den Nachbartischen serviert werden sind gigantisch, allein nicht zu schaffen. Ich habe mich heute eher der traditionellen ital. Küche verschrieben: Insalata Frutti Di Mare, interessant arrangiert mit viel Tintenfisch, Rukola und 2 gegrillten Garnelen, darauf Aceto Balsamicocreme : sehr lecker! Die Fritto Misto kamen dann leider Portionsweise, wobei ich das ganz witzig fand: zuerst frittierte Tintenfischringe, anschliessend Lachs und Garnelen. War wohl so nicht geplant, aber gut gekontert . Die Weissweinempfehlung ganz ausgezeichnet, ein Sartoni Marani aus Verona . Prima gekühlt, trocken zum Fisch und perfekt zum Menü ! Die Kellner dezent im Hontergrund und immer aufmerksam! Kann man getrost weiterempfehlen!",0,0,0,review
2szyUJaLezU8l1cn8YUx4A,OZ1fqJHcXSLk0wEBUe1HTw,1J4JklvKtxdZEQ4wJM0j6Q,5,2007-05-01,"Das Restaurant befindet sich direkt am Wasserturm in Goldberg, eine Bushaltestelle befindet sich direkt vor dem Haus. Die Karte ""schockiert"" vielleicht durch die etwas erhöhten Preise, aber diese sollte man gerne in Kauf nehmen, denn die Pizzas sind kaum zu übertreffen. Sie sehen schmackhaft aus, sind es natürlich auch und vor allem sind sie ordentlich groß. Jeder Wunsch wird berücksichtigt. Die Bedienungen sind sehr nett.",0,0,0,review
47FkIQdeByCS2ui4iBn2qA,qCp__wZWBkr9M05WUYoKzg,1J4JklvKtxdZEQ4wJM0j6Q,4,2014-06-01,"Allgemein
Esse gerne und oft, überall auf der Welt! Das La Romantica begeistert mit der Frische, insbesondere der selber gemachten Nudeln. Die meisten haben ""frisch"" gekaufte Nudeln aus der Packung. Gemüse war knackig, die Idee des Baybspinatsalates kreativ. Pizza , suchtgefahr wie beim Pizzabrot welches kostenlos gereicht wird. Für die Umgebung(Arbeiterstadt) gutes bis sehr gutes Preis/Leistungverhältnis. Weinauswahl sehr gut und die Preise sehr Human. Unserer Kostet in einem StuttgarterRestaurant 30% mehr. Gehen sicherlich mal wieder hin!
Bedienung
Wir waren Mittagessen und haben dieses Restaurant nun zum 3 mal aufgesucht. Die Bedienungen waren jedesmal unterschiedliche Personen, jedoch Zackig und freundlich.
Das Essen
Babyspinat Salat mit Avocado.... Alle 4 Daumen hoch. 2x  Nudeln mit Gemüse(vegetarisch) klasse. Pizza sehr üppig und wurde teilweise mitgenommen.Fleisch well done , wie bestellt und sehr weich im Schnitt und Biss.
Nachtisch , Testaktion, ohne Worte lecker!
Das Ambiente
Teilweise wurde zum letzten mal renoviert und dieser Raum sieht sehr Einladend aus. Der Rest sieht eher alt aus und sollte getauscht werden.Wahrscheinlich desewegn der ""Schmudellige"" Eindruck der keiner ist. Toiletten sauber!
Sauberkeit
Keine Beanstandungen!",0,0,0,review
Zmv2HVBhaIhc7iOtJy-OUw,vFVrVaPJY8cP_ImFUCnJfw,1J4JklvKtxdZEQ4wJM0j6Q,5,2013-02-14,"Gemeinsam mit meiner Begleitung waren wir schon einige Male im Ristorante La Romantica zum essen.
Ich muss sagen, dass ist einer der leckersten italienischen Küchen im Umkreis Sindelfingen. Meistens wurden wir freundlich empfangen und es wurde uns ein Tisch zugewiesen. Mittlerweile haben wir unseren Stammplatz! :-)
Letztens aß meine Begleitung ein Nudelgericht mit Steinpilzen und ich hatte mir eine Dorade gegönnt. Dazu gab es einen angenehm gekühlten Weißwein (Marani). Aber von vorn, nach Empfehlung des Kellners bestellten wir uns als Vorspeise jeweils einen Babyblattspinat Salat mit Früchtedressing. Bin zwar nicht so ein Salatfreund aber ich muss zugeben es war mal was anderes und ich werde es gerne wieder bestellen. Wie schon gesagt gab es als Hauptgericht ein Nudelgericht (frische Nudeln aus der hauseigenen Nudelproduktion) mit frischen Steinpilzen. Für mich gab es eine Dorade, es war außen kross gebraten und innen zart saftig, als Beilage gab es Bratkartoffeln in Weißweinsauce. Der Wein hat fantastisch zum Essen gepaßt, so konnten wir zur 2. Flasche nicht nein sagen.
Im großen und ganzen ist das Essen und die Gastfreundschaft sehr zu empfehlen, die Einrichtung und das Ambiente sind nicht modern aber gemütlich. Wir werden gerne wiederkommen um auch die die anderen Köstlichkeiten der italienischen Küche zu probieren!",0,0,0,review
Czndat-4g6F9tip_ObkeyA,7CgjeKWjO4-hkp-WskP3cQ,1J4JklvKtxdZEQ4wJM0j6Q,5,2010-11-20,"Hallo
Also mein Mann und ich haben davor oft im Romantika gegegessen und uns darauf hin beschlossen dort unsere hochtzeit zu feiern das ambiente ist sehr hell und freundlich die Tischdeko war wie immer nur noch besser  genau  nach unseren wünschen wir haben im neben raum gefeiert , es waren im andren raum weitere gäste aber wir haben nichts davon gemerkt es war immer ein kellner für uns da und hat jeden wunsch erfüllt, da wir auch kinder hatten war es sehr gut für die kleinen die haten unterhaltung in dem mann malbücher für sie gab und unsere grossen kindern die kegelbahn gab mit einer begleitung von uns. Wir haben als essen uns überraschen lassen und bekammen ein sehr exlusives 5gänge plus menü vom chef selbst gekocht und vorbeiratet es war echt alles da was mann sich vorstellen konnte was am besten war, die selbst gemachten nudeln mit kaffee geschmack was unsere gäste noch nie gegessen haben. Der wein war sehr gut und zum essen passend bestimmt. Das Service Team der Koch (chef und die chefin waren immer für uns da. Vielen Dank und ein grosses lob
Wir können es jedem zu jedem anlass empfehlen und auch an an normalen tagen ist es einfach spitze.",0,0,0,review
